date,time,province,engine_size,accident_count,age_group,severity
7/12/2021,20:41:56,Chonburi,more-than-1000cc,0.00%,60++,Dead
14/03/2021,4:50:59,Nakhon-Ratchasima, 111cc - 125cc,42.50%,60++,Dead
6/4/2021,11:48:21,Nakhon-Ratchasima, 126cc - 150cc,7.50%,60++,Dead
22/12/2021,10:28:50,Nakhon-Ratchasima, 156cc - 300cc,0.00%,60++,Dead
2/5/2021,6:33:41,Nakhon-Ratchasima, 400cc - 1000cc,0.00%,60++,Dead
31/08/2021,21:27:25,Nakhon-Ratchasima,less-than-110cc,50.00%,60++,Dead
4/12/2021,14:52:50,Surat-Thani, 111cc - 125cc,66.67%,60++,Dead
6/4/2021,11:32:52,Surat-Thani, 126cc - 150cc,9.52%,60++,Dead
15/05/2021,8:20:06,Surat-Thani, 400cc - 1000cc,0.00%,60++,Dead
22/08/2021,22:29:42,Surat-Thani,less-than-110cc,23.81%,60++,Dead
28/07/2021,16:56:35,Chiang-Mai, 111cc - 125cc,50.19%,60++,Injury
29/06/2021,12:26:18,Chiang-Mai, 126cc - 150cc,2.38%,60++,Injury
22/02/2021,1:40:35,Chiang-Mai, 156cc - 300cc,0.07%,60++,Injury
22/08/2021,15:52:37,Chiang-Mai, 400cc - 1000cc,0.30%,60++,Injury
11/5/2021,18:10:24,Chiang-Mai,less-than-110cc,47.06%,60++,Injury
21/07/2021,4:02:55,Chiang-Mai,more-than-1000cc,0.00%,60++,Injury
30/12/2021,18:20:09,Bangkok, 111cc - 125cc,64.08%,60++,Injury
11/11/2021,0:23:55,Bangkok, 126cc - 150cc,9.71%,60++,Injury
15/09/2021,16:19:48,Bangkok, 156cc - 300cc,0.36%,60++,Injury
17/10/2021,7:32:25,Bangkok, 400cc - 1000cc,0.25%,60++,Injury
20/07/2021,10:11:39,Bangkok,less-than-110cc,25.50%,60++,Injury
30/08/2021,4:23:34,Bangkok,more-than-1000cc,0.04%,60++,Injury
9/11/2021,14:03:51,Kanchanaburi, 111cc - 125cc,44.42%,60++,Injury
11/5/2021,3:08:13,Kanchanaburi, 126cc - 150cc,1.72%,60++,Injury
22/09/2021,21:01:08,Kanchanaburi, 156cc - 300cc,0.00%,60++,Injury
11/10/2021,20:58:22,Kanchanaburi, 400cc - 1000cc,0.00%,60++,Injury
20/09/2021,9:16:09,Kanchanaburi,less-than-110cc,53.65%,60++,Injury
1/9/2021,3:07:58,Kanchanaburi,more-than-1000cc,0.00%,60++,Injury
22/02/2021,15:17:24,Chonburi, 111cc - 125cc,52.96%,60++,Injury
17/11/2021,23:06:22,Chonburi, 126cc - 150cc,6.79%,60++,Injury
27/11/2021,22:12:57,Chonburi, 156cc - 300cc,0.86%,60++,Injury
27/09/2021,2:30:56,Chonburi, 400cc - 1000cc,0.49%,60++,Injury
28/03/2021,15:10:26,Chonburi,less-than-110cc,32.47%,60++,Injury
26/01/2021,9:37:02,Chonburi,more-than-1000cc,0.25%,60++,Injury
17/12/2021,12:19:30,Nakhon-Ratchasima, 111cc - 125cc,50.27%,60++,Injury
29/06/2021,11:48:20,Nakhon-Ratchasima, 126cc - 150cc,1.63%,60++,Injury
15/10/2021,5:58:02,Nakhon-Ratchasima, 156cc - 300cc,0.23%,60++,Injury
22/01/2021,9:38:12,Nakhon-Ratchasima, 400cc - 1000cc,0.08%,60++,Injury
26/01/2021,14:48:57,Nakhon-Ratchasima,less-than-110cc,47.64%,60++,Injury
26/09/2021,11:38:28,Nakhon-Ratchasima,more-than-1000cc,0.00%,60++,Injury
6/5/2021,0:27:28,Surat-Thani, 111cc - 125cc,59.88%,60++,Injury
11/2/2021,12:02:48,Surat-Thani, 126cc - 150cc,2.06%,60++,Injury
17/04/2021,15:06:42,Surat-Thani, 156cc - 300cc,0.21%,60++,Injury
6/11/2021,1:55:43,Surat-Thani, 400cc - 1000cc,0.21%,60++,Injury
17/04/2021,5:15:30,Surat-Thani,less-than-110cc,37.24%,60++,Injury
24/08/2021,16:32:24,Surat-Thani,more-than-1000cc,0.41%,60++,Injury
7/9/2022,21:06:55,Chiang-Mai, 111cc - 125cc,100.00%,14-Jan,Dead
6/9/2022,10:08:17,Chiang-Mai, 126cc - 150cc,0.00%,14-Jan,Dead
16/06/2022,5:03:18,Chiang-Mai, 400cc - 1000cc,0.00%,14-Jan,Dead
29/09/2022,3:48:44,Chiang-Mai,less-than-110cc,0.00%,14-Jan,Dead
23/06/2022,23:23:23,Bangkok, 111cc - 125cc,50.00%,14-Jan,Dead
12/2/2022,17:20:48,Bangkok, 126cc - 150cc,29.17%,14-Jan,Dead
16/03/2022,8:35:20,Bangkok, 400cc - 1000cc,0.00%,14-Jan,Dead
15/11/2022,7:15:59,Bangkok,less-than-110cc,20.83%,14-Jan,Dead
16/03/2022,1:27:47,Bangkok,more-than-1000cc,0.00%,14-Jan,Dead
28/01/2022,21:57:18,Kanchanaburi, 111cc - 125cc,42.86%,14-Jan,Dead
24/04/2022,3:03:32,Kanchanaburi, 126cc - 150cc,14.29%,14-Jan,Dead
21/06/2022,9:37:48,Kanchanaburi, 400cc - 1000cc,0.00%,14-Jan,Dead
19/05/2022,16:54:56,Kanchanaburi,less-than-110cc,42.86%,14-Jan,Dead
3/11/2022,23:14:09,Chonburi, 111cc - 125cc,50.00%,14-Jan,Dead
6/6/2022,14:33:58,Chonburi, 126cc - 150cc,20.00%,14-Jan,Dead
18/05/2022,18:06:00,Chonburi, 156cc - 300cc,0.00%,14-Jan,Dead
21/08/2022,22:36:27,Chonburi,less-than-110cc,15.00%,14-Jan,Dead
6/5/2022,13:09:48,Chonburi,more-than-1000cc,5.00%,14-Jan,Dead
15/11/2022,19:33:36,Nakhon-Ratchasima, 111cc - 125cc,65.00%,14-Jan,Dead
28/03/2022,3:22:44,Nakhon-Ratchasima, 126cc - 150cc,5.00%,14-Jan,Dead
25/10/2022,17:10:15,Nakhon-Ratchasima,less-than-110cc,30.00%,14-Jan,Dead
17/07/2022,21:20:50,Surat-Thani, 111cc - 125cc,75.00%,14-Jan,Dead
9/8/2022,2:14:59,Surat-Thani, 126cc - 150cc,0.00%,14-Jan,Dead
11/10/2022,13:39:45,Surat-Thani,less-than-110cc,25.00%,14-Jan,Dead
4/5/2022,6:05:13,Chiang-Mai, 111cc - 125cc,65.52%,15-19,Dead
23/01/2022,7:59:13,Chiang-Mai, 126cc - 150cc,6.90%,15-19,Dead
30/07/2022,0:02:48,Chiang-Mai, 156cc - 300cc,0.00%,15-19,Dead
7/8/2022,8:02:38,Chiang-Mai, 400cc - 1000cc,3.45%,15-19,Dead
22/09/2022,21:30:36,Chiang-Mai,less-than-110cc,24.14%,15-19,Dead
15/03/2022,2:33:59,Bangkok, 111cc - 125cc,41.38%,15-19,Dead
10/4/2022,8:31:23,Bangkok, 126cc - 150cc,24.14%,15-19,Dead
2/9/2022,16:32:35,Bangkok, 156cc - 300cc,3.45%,15-19,Dead
24/03/2022,6:04:19,Bangkok, 400cc - 1000cc,6.90%,15-19,Dead
23/02/2022,15:22:59,Bangkok,less-than-110cc,24.14%,15-19,Dead
31/03/2022,23:06:46,Kanchanaburi, 111cc - 125cc,70.00%,15-19,Dead
28/06/2022,19:54:56,Kanchanaburi, 126cc - 150cc,0.00%,15-19,Dead
3/7/2022,8:18:14,Kanchanaburi,less-than-110cc,30.00%,15-19,Dead
25/03/2022,15:34:54,Chonburi, 111cc - 125cc,65.63%,15-19,Dead
23/05/2022,17:33:11,Chonburi, 126cc - 150cc,12.50%,15-19,Dead
30/04/2022,14:45:06,Chonburi, 400cc - 1000cc,0.00%,15-19,Dead
3/9/2022,12:02:00,Chonburi,less-than-110cc,18.75%,15-19,Dead
1/12/2022,14:43:17,Nakhon-Ratchasima, 111cc - 125cc,67.65%,15-19,Dead
12/5/2022,13:11:35,Nakhon-Ratchasima, 126cc - 150cc,5.88%,15-19,Dead
10/8/2022,14:42:49,Nakhon-Ratchasima, 156cc - 300cc,2.94%,15-19,Dead
17/02/2022,23:23:04,Nakhon-Ratchasima,less-than-110cc,23.53%,15-19,Dead
13/02/2022,22:48:52,Surat-Thani, 111cc - 125cc,83.33%,15-19,Dead
31/05/2022,3:21:25,Surat-Thani,less-than-110cc,16.67%,15-19,Dead
3/7/2022,12:28:36,Chiang-Mai, 111cc - 125cc,60.00%,19-24,Dead
23/03/2022,10:27:23,Chiang-Mai, 126cc - 150cc,11.25%,19-24,Dead
19/07/2022,15:47:54,Chiang-Mai, 156cc - 300cc,2.50%,19-24,Dead
3/12/2022,20:50:01,Chiang-Mai, 400cc - 1000cc,0.00%,19-24,Dead
5/9/2022,15:37:28,Chiang-Mai,less-than-110cc,25.00%,19-24,Dead
13/11/2022,22:42:22,Bangkok, 111cc - 125cc,43.33%,19-24,Dead
13/08/2022,10:12:09,Bangkok, 126cc - 150cc,33.33%,19-24,Dead
28/01/2022,2:15:20,Bangkok, 156cc - 300cc,8.89%,19-24,Dead
11/12/2022,9:01:31,Bangkok, 400cc - 1000cc,5.56%,19-24,Dead
30/04/2022,1:41:17,Bangkok,less-than-110cc,8.89%,19-24,Dead
18/07/2022,18:47:39,Bangkok,more-than-1000cc,0.00%,19-24,Dead
9/3/2022,22:57:51,Kanchanaburi, 111cc - 125cc,90.00%,19-24,Dead
9/9/2022,19:14:24,Kanchanaburi, 126cc - 150cc,0.00%,19-24,Dead
21/12/2022,7:27:25,Kanchanaburi, 156cc - 300cc,0.00%,19-24,Dead
27/06/2022,11:28:02,Kanchanaburi, 400cc - 1000cc,0.00%,19-24,Dead
22/11/2022,14:20:50,Kanchanaburi,less-than-110cc,10.00%,19-24,Dead
13/09/2022,13:16:02,Chonburi, 111cc - 125cc,45.31%,19-24,Dead
20/02/2022,4:33:30,Chonburi, 126cc - 150cc,15.63%,19-24,Dead
15/04/2022,2:41:43,Chonburi, 156cc - 300cc,6.25%,19-24,Dead
8/10/2022,5:37:32,Chonburi, 400cc - 1000cc,1.56%,19-24,Dead
4/11/2022,16:27:04,Chonburi,less-than-110cc,23.44%,19-24,Dead
10/1/2022,13:59:44,Chonburi,more-than-1000cc,0.00%,19-24,Dead
18/07/2022,21:22:28,Nakhon-Ratchasima, 111cc - 125cc,63.41%,19-24,Dead
8/3/2022,19:19:21,Nakhon-Ratchasima, 126cc - 150cc,7.32%,19-24,Dead
22/12/2022,18:40:21,Nakhon-Ratchasima, 156cc - 300cc,2.44%,19-24,Dead
13/10/2022,18:48:49,Nakhon-Ratchasima, 400cc - 1000cc,2.44%,19-24,Dead
24/07/2022,0:08:43,Nakhon-Ratchasima,less-than-110cc,24.39%,19-24,Dead
28/11/2022,7:08:11,Nakhon-Ratchasima,more-than-1000cc,0.00%,19-24,Dead
15/10/2022,3:14:04,Surat-Thani, 111cc - 125cc,66.67%,19-24,Dead
6/6/2022,15:06:23,Surat-Thani, 126cc - 150cc,4.76%,19-24,Dead
23/09/2022,3:38:49,Surat-Thani, 156cc - 300cc,0.00%,19-24,Dead
24/06/2022,16:30:17,Surat-Thani, 400cc - 1000cc,9.52%,19-24,Dead
31/08/2022,9:14:34,Surat-Thani,less-than-110cc,19.05%,19-24,Dead
10/11/2022,17:52:37,Chiang-Mai, 111cc - 125cc,56.45%,25-35,Dead
6/4/2022,19:44:11,Chiang-Mai, 126cc - 150cc,14.52%,25-35,Dead
15/02/2022,21:37:56,Chiang-Mai, 156cc - 300cc,0.00%,25-35,Dead
16/05/2022,7:17:45,Chiang-Mai, 400cc - 1000cc,3.23%,25-35,Dead
5/10/2022,19:01:43,Chiang-Mai,less-than-110cc,24.19%,25-35,Dead
13/10/2022,2:06:40,Chiang-Mai,more-than-1000cc,0.00%,25-35,Dead
26/12/2022,22:32:27,Bangkok, 111cc - 125cc,51.28%,25-35,Dead
15/05/2022,19:50:06,Bangkok, 126cc - 150cc,27.56%,25-35,Dead
16/09/2022,6:34:54,Bangkok, 156cc - 300cc,7.69%,25-35,Dead
26/07/2022,7:04:25,Bangkok, 400cc - 1000cc,4.49%,25-35,Dead
8/4/2022,14:04:37,Bangkok,less-than-110cc,8.33%,25-35,Dead
24/09/2022,10:10:13,Bangkok,more-than-1000cc,0.64%,25-35,Dead
8/7/2022,13:02:38,Kanchanaburi, 111cc - 125cc,69.23%,25-35,Dead
17/02/2022,15:41:28,Kanchanaburi, 126cc - 150cc,15.38%,25-35,Dead
28/03/2022,13:48:50,Kanchanaburi, 156cc - 300cc,0.00%,25-35,Dead
26/11/2022,2:16:24,Kanchanaburi, 400cc - 1000cc,0.00%,25-35,Dead
27/07/2022,0:34:49,Kanchanaburi,less-than-110cc,15.38%,25-35,Dead
13/12/2022,7:45:39,Kanchanaburi,more-than-1000cc,0.00%,25-35,Dead
27/02/2022,7:55:57,Chonburi, 111cc - 125cc,57.14%,25-35,Dead
2/4/2022,0:14:10,Chonburi, 126cc - 150cc,15.18%,25-35,Dead
26/05/2022,6:33:03,Chonburi, 156cc - 300cc,4.46%,25-35,Dead
7/12/2022,16:27:47,Chonburi, 400cc - 1000cc,8.93%,25-35,Dead
23/02/2022,8:56:20,Chonburi,less-than-110cc,8.93%,25-35,Dead
20/06/2022,20:11:35,Chonburi,more-than-1000cc,0.00%,25-35,Dead
20/02/2022,15:56:17,Nakhon-Ratchasima, 111cc - 125cc,50.88%,25-35,Dead
22/09/2022,8:15:51,Nakhon-Ratchasima, 126cc - 150cc,10.53%,25-35,Dead
12/10/2022,5:39:58,Nakhon-Ratchasima, 156cc - 300cc,10.53%,25-35,Dead
17/07/2022,10:49:29,Nakhon-Ratchasima, 400cc - 1000cc,5.26%,25-35,Dead
20/12/2022,17:46:12,Nakhon-Ratchasima,less-than-110cc,19.30%,25-35,Dead
23/03/2022,23:54:15,Nakhon-Ratchasima,more-than-1000cc,3.51%,25-35,Dead
28/08/2022,16:37:57,Surat-Thani, 111cc - 125cc,66.67%,25-35,Dead
10/8/2022,18:03:04,Surat-Thani, 126cc - 150cc,33.33%,25-35,Dead
13/02/2022,13:22:46,Surat-Thani, 156cc - 300cc,0.00%,25-35,Dead
3/12/2022,17:59:19,Surat-Thani, 400cc - 1000cc,0.00%,25-35,Dead
6/11/2022,15:14:02,Surat-Thani,less-than-110cc,0.00%,25-35,Dead
22/04/2022,20:17:37,Surat-Thani,more-than-1000cc,0.00%,25-35,Dead
14/02/2022,9:49:14,Chiang-Mai, 111cc - 125cc,45.45%,36-60,Dead
13/04/2022,19:12:59,Chiang-Mai, 126cc - 150cc,5.19%,36-60,Dead
19/02/2022,3:29:10,Chiang-Mai, 156cc - 300cc,1.30%,36-60,Dead
31/12/2022,1:31:43,Chiang-Mai, 400cc - 1000cc,3.90%,36-60,Dead
15/07/2022,16:17:11,Chiang-Mai,less-than-110cc,44.16%,36-60,Dead
27/09/2022,3:37:31,Chiang-Mai,more-than-1000cc,0.00%,36-60,Dead
13/09/2022,21:37:47,Bangkok, 111cc - 125cc,59.72%,36-60,Dead
14/11/2022,19:03:13,Bangkok, 126cc - 150cc,20.37%,36-60,Dead
12/1/2022,2:41:52,Bangkok, 156cc - 300cc,4.17%,36-60,Dead
16/02/2022,3:00:34,Bangkok, 400cc - 1000cc,2.31%,36-60,Dead
19/06/2022,9:27:08,Bangkok,less-than-110cc,12.96%,36-60,Dead
22/03/2022,4:33:39,Bangkok,more-than-1000cc,0.00%,36-60,Dead
25/05/2022,12:34:16,Kanchanaburi, 111cc - 125cc,44.12%,36-60,Dead
17/05/2022,5:08:57,Kanchanaburi, 126cc - 150cc,8.82%,36-60,Dead
23/08/2022,23:44:43,Kanchanaburi, 156cc - 300cc,2.94%,36-60,Dead
23/01/2022,1:13:22,Kanchanaburi, 400cc - 1000cc,2.94%,36-60,Dead
1/7/2022,17:47:41,Kanchanaburi,less-than-110cc,41.18%,36-60,Dead
8/12/2022,13:39:24,Chonburi, 111cc - 125cc,59.85%,36-60,Dead
11/3/2022,1:32:51,Chonburi, 126cc - 150cc,8.03%,36-60,Dead
26/03/2022,0:33:56,Chonburi, 156cc - 300cc,2.92%,36-60,Dead
4/11/2022,5:43:34,Chonburi, 400cc - 1000cc,0.73%,36-60,Dead
19/06/2022,22:19:48,Chonburi,less-than-110cc,22.63%,36-60,Dead
13/11/2022,4:41:15,Chonburi,more-than-1000cc,0.73%,36-60,Dead
19/02/2022,3:52:39,Nakhon-Ratchasima, 111cc - 125cc,56.25%,36-60,Dead
9/1/2022,23:20:30,Nakhon-Ratchasima, 126cc - 150cc,1.79%,36-60,Dead
22/04/2022,23:54:38,Nakhon-Ratchasima, 156cc - 300cc,1.79%,36-60,Dead
19/04/2022,16:43:50,Nakhon-Ratchasima, 400cc - 1000cc,1.79%,36-60,Dead
10/5/2022,9:23:21,Nakhon-Ratchasima,less-than-110cc,37.50%,36-60,Dead
9/3/2022,22:04:26,Nakhon-Ratchasima,more-than-1000cc,0.89%,36-60,Dead
5/4/2022,14:05:52,Surat-Thani, 111cc - 125cc,59.52%,36-60,Dead
14/05/2022,18:33:39,Surat-Thani, 126cc - 150cc,7.14%,36-60,Dead
25/05/2022,22:53:50,Surat-Thani, 156cc - 300cc,2.38%,36-60,Dead
23/02/2022,23:23:43,Surat-Thani, 400cc - 1000cc,2.38%,36-60,Dead
11/1/2022,5:36:40,Surat-Thani,less-than-110cc,28.57%,36-60,Dead
3/8/2022,4:58:50,Chiang-Mai, 111cc - 125cc,51.11%,60++,Dead
29/09/2022,4:20:49,Chiang-Mai, 126cc - 150cc,0.00%,60++,Dead
18/11/2022,10:10:41,Chiang-Mai, 156cc - 300cc,0.00%,60++,Dead
19/05/2022,5:58:26,Chiang-Mai, 400cc - 1000cc,2.22%,60++,Dead
5/12/2022,12:14:29,Chiang-Mai,less-than-110cc,44.44%,60++,Dead
14/05/2022,5:06:36,Bangkok, 111cc - 125cc,59.32%,60++,Dead
20/01/2022,2:11:51,Bangkok, 126cc - 150cc,18.64%,60++,Dead
4/1/2022,22:35:50,Bangkok, 156cc - 300cc,6.78%,60++,Dead
16/05/2022,12:01:00,Bangkok, 400cc - 1000cc,0.00%,60++,Dead
25/11/2022,19:13:14,Bangkok,less-than-110cc,15.25%,60++,Dead
22/05/2022,16:34:25,Bangkok,more-than-1000cc,0.00%,60++,Dead
10/9/2022,22:03:20,Kanchanaburi, 111cc - 125cc,34.62%,60++,Dead
26/09/2022,6:08:57,Kanchanaburi, 156cc - 300cc,3.85%,60++,Dead
23/09/2022,22:55:18,Kanchanaburi,less-than-110cc,61.54%,60++,Dead
20/05/2022,11:52:13,Chonburi, 111cc - 125cc,54.55%,60++,Dead
21/07/2022,15:00:13,Chonburi, 126cc - 150cc,6.06%,60++,Dead
13/03/2022,19:17:17,Chonburi, 156cc - 300cc,0.00%,60++,Dead
4/11/2022,4:38:11,Chonburi, 400cc - 1000cc,3.03%,60++,Dead
9/2/2022,23:32:15,Chonburi,less-than-110cc,33.33%,60++,Dead
28/07/2022,18:25:32,Chonburi,more-than-1000cc,0.00%,60++,Dead
9/3/2022,19:37:07,Nakhon-Ratchasima, 111cc - 125cc,54.90%,60++,Dead
16/03/2022,6:35:59,Nakhon-Ratchasima, 126cc - 150cc,3.92%,60++,Dead
11/2/2022,23:12:16,Nakhon-Ratchasima, 156cc - 300cc,0.00%,60++,Dead
29/09/2022,22:33:31,Nakhon-Ratchasima, 400cc - 1000cc,1.96%,60++,Dead
28/06/2022,21:04:22,Nakhon-Ratchasima,less-than-110cc,39.22%,60++,Dead
1/12/2022,1:53:20,Surat-Thani, 111cc - 125cc,50.00%,60++,Dead
22/01/2022,8:41:29,Surat-Thani, 126cc - 150cc,15.00%,60++,Dead
7/1/2022,12:35:17,Surat-Thani, 400cc - 1000cc,5.00%,60++,Dead
23/08/2022,18:19:03,Surat-Thani,less-than-110cc,30.00%,60++,Dead
5/3/2022,23:45:50,Chiang-Mai, 111cc - 125cc,59.85%,14-Jan,Injury
17/09/2022,18:27:45,Chiang-Mai, 126cc - 150cc,3.39%,14-Jan,Injury
16/06/2022,5:57:39,Chiang-Mai, 156cc - 300cc,0.48%,14-Jan,Injury
20/09/2022,9:12:14,Chiang-Mai, 400cc - 1000cc,0.24%,14-Jan,Injury
15/07/2022,14:08:32,Chiang-Mai,less-than-110cc,36.03%,14-Jan,Injury
5/9/2022,23:44:45,Bangkok, 111cc - 125cc,62.35%,14-Jan,Injury
9/12/2022,13:57:15,Bangkok, 126cc - 150cc,17.68%,14-Jan,Injury
15/03/2022,9:47:26,Bangkok, 156cc - 300cc,1.62%,14-Jan,Injury
7/10/2022,1:45:59,Bangkok, 400cc - 1000cc,0.67%,14-Jan,Injury
18/04/2022,22:14:57,Bangkok,less-than-110cc,17.17%,14-Jan,Injury
15/11/2022,8:31:52,Bangkok,more-than-1000cc,0.06%,14-Jan,Injury
6/10/2022,3:37:47,Kanchanaburi, 111cc - 125cc,53.78%,14-Jan,Injury
6/10/2022,10:17:09,Kanchanaburi, 126cc - 150cc,2.03%,14-Jan,Injury
18/09/2022,22:39:38,Kanchanaburi, 156cc - 300cc,0.58%,14-Jan,Injury
29/03/2022,12:55:46,Kanchanaburi, 400cc - 1000cc,0.29%,14-Jan,Injury
9/9/2022,0:48:07,Kanchanaburi,less-than-110cc,43.31%,14-Jan,Injury
2/8/2022,23:30:08,Chonburi, 111cc - 125cc,60.05%,14-Jan,Injury
27/01/2022,21:38:26,Chonburi, 126cc - 150cc,7.84%,14-Jan,Injury
11/2/2022,12:45:32,Chonburi, 156cc - 300cc,0.54%,14-Jan,Injury
25/08/2022,8:10:04,Chonburi, 400cc - 1000cc,0.63%,14-Jan,Injury
2/11/2022,13:13:37,Chonburi,less-than-110cc,24.17%,14-Jan,Injury
19/05/2022,13:55:52,Chonburi,more-than-1000cc,0.00%,14-Jan,Injury
22/10/2022,14:48:50,Nakhon-Ratchasima, 111cc - 125cc,60.26%,14-Jan,Injury
23/01/2022,6:39:47,Nakhon-Ratchasima, 126cc - 150cc,4.51%,14-Jan,Injury
22/07/2022,18:04:04,Nakhon-Ratchasima, 156cc - 300cc,0.16%,14-Jan,Injury
11/4/2022,11:25:45,Nakhon-Ratchasima, 400cc - 1000cc,0.31%,14-Jan,Injury
7/1/2022,5:33:51,Nakhon-Ratchasima,less-than-110cc,34.65%,14-Jan,Injury
24/02/2022,0:46:01,Surat-Thani, 111cc - 125cc,68.76%,14-Jan,Injury
2/8/2022,18:13:10,Surat-Thani, 126cc - 150cc,5.70%,14-Jan,Injury
12/7/2022,17:33:17,Surat-Thani, 156cc - 300cc,0.12%,14-Jan,Injury
17/02/2022,12:56:39,Surat-Thani, 400cc - 1000cc,0.24%,14-Jan,Injury
8/3/2022,15:53:19,Surat-Thani,less-than-110cc,25.18%,14-Jan,Injury
1/8/2022,6:37:51,Surat-Thani,more-than-1000cc,0.00%,14-Jan,Injury
19/09/2022,14:36:33,Chiang-Mai, 111cc - 125cc,60.87%,15-19,Injury
11/12/2022,7:33:55,Chiang-Mai, 126cc - 150cc,7.32%,15-19,Injury
30/09/2022,15:43:59,Chiang-Mai, 156cc - 300cc,0.58%,15-19,Injury
26/08/2022,0:35:36,Chiang-Mai, 400cc - 1000cc,0.07%,15-19,Injury
31/10/2022,11:27:50,Chiang-Mai,less-than-110cc,31.16%,15-19,Injury
24/01/2022,22:37:28,Bangkok, 111cc - 125cc,64.03%,15-19,Injury
1/8/2022,3:40:33,Bangkok, 126cc - 150cc,19.55%,15-19,Injury
11/9/2022,16:32:46,Bangkok, 156cc - 300cc,0.79%,15-19,Injury
14/03/2022,16:11:32,Bangkok, 400cc - 1000cc,0.32%,15-19,Injury
2/7/2022,3:05:50,Bangkok,less-than-110cc,15.03%,15-19,Injury
13/11/2022,8:50:21,Bangkok,more-than-1000cc,0.00%,15-19,Injury
5/7/2022,7:12:17,Kanchanaburi, 111cc - 125cc,58.43%,15-19,Injury
31/03/2022,20:23:40,Kanchanaburi, 126cc - 150cc,6.02%,15-19,Injury
29/01/2022,11:08:01,Kanchanaburi, 156cc - 300cc,0.60%,15-19,Injury
27/03/2022,6:32:14,Kanchanaburi, 400cc - 1000cc,0.20%,15-19,Injury
3/5/2022,14:16:36,Kanchanaburi,less-than-110cc,34.74%,15-19,Injury
18/06/2022,3:22:24,Chonburi, 111cc - 125cc,57.03%,15-19,Injury
29/11/2022,12:13:53,Chonburi, 126cc - 150cc,11.95%,15-19,Injury
10/6/2022,5:27:40,Chonburi, 156cc - 300cc,0.38%,15-19,Injury
28/07/2022,9:56:52,Chonburi, 400cc - 1000cc,0.45%,15-19,Injury
27/01/2022,6:36:59,Chonburi,less-than-110cc,23.00%,15-19,Injury
18/10/2022,10:41:35,Chonburi,more-than-1000cc,0.00%,15-19,Injury
3/9/2022,16:00:09,Nakhon-Ratchasima, 111cc - 125cc,62.07%,15-19,Injury
24/07/2022,21:36:56,Nakhon-Ratchasima, 126cc - 150cc,7.15%,15-19,Injury
21/12/2022,10:46:24,Nakhon-Ratchasima, 156cc - 300cc,0.21%,15-19,Injury
5/6/2022,16:33:43,Nakhon-Ratchasima, 400cc - 1000cc,0.05%,15-19,Injury
10/3/2022,15:45:15,Nakhon-Ratchasima,less-than-110cc,30.37%,15-19,Injury
20/06/2022,6:28:17,Surat-Thani, 111cc - 125cc,68.57%,15-19,Injury
4/5/2022,11:00:00,Surat-Thani, 126cc - 150cc,8.19%,15-19,Injury
31/03/2022,23:02:41,Surat-Thani, 156cc - 300cc,0.00%,15-19,Injury
27/05/2022,7:03:59,Surat-Thani, 400cc - 1000cc,0.29%,15-19,Injury
29/03/2022,10:51:14,Surat-Thani,less-than-110cc,22.81%,15-19,Injury
13/10/2022,13:33:00,Surat-Thani,more-than-1000cc,0.00%,15-19,Injury
4/4/2022,16:29:54,Chiang-Mai, 111cc - 125cc,58.31%,19-24,Injury
23/12/2022,9:22:39,Chiang-Mai, 126cc - 150cc,11.17%,19-24,Injury
12/12/2022,0:15:00,Chiang-Mai, 156cc - 300cc,1.06%,19-24,Injury
13/01/2022,11:07:51,Chiang-Mai, 400cc - 1000cc,0.39%,19-24,Injury
14/08/2022,7:35:01,Chiang-Mai,less-than-110cc,28.97%,19-24,Injury
9/3/2022,20:47:34,Chiang-Mai,more-than-1000cc,0.00%,19-24,Injury
15/02/2022,6:10:49,Bangkok, 111cc - 125cc,56.68%,19-24,Injury
28/12/2022,17:35:44,Bangkok, 126cc - 150cc,27.55%,19-24,Injury
25/09/2022,16:47:34,Bangkok, 156cc - 300cc,2.10%,19-24,Injury
9/1/2022,1:20:14,Bangkok, 400cc - 1000cc,1.17%,19-24,Injury
19/03/2022,16:26:05,Bangkok,less-than-110cc,12.06%,19-24,Injury
26/11/2022,22:07:01,Bangkok,more-than-1000cc,0.06%,19-24,Injury
22/03/2022,5:16:18,Kanchanaburi, 111cc - 125cc,59.96%,19-24,Injury
2/4/2022,5:45:05,Kanchanaburi, 126cc - 150cc,8.19%,19-24,Injury
25/04/2022,17:33:09,Kanchanaburi, 156cc - 300cc,1.86%,19-24,Injury
17/04/2022,7:17:58,Kanchanaburi, 400cc - 1000cc,0.93%,19-24,Injury
29/01/2022,6:29:48,Kanchanaburi,less-than-110cc,29.05%,19-24,Injury
9/4/2022,7:30:32,Chonburi, 111cc - 125cc,54.01%,19-24,Injury
12/10/2022,17:21:38,Chonburi, 126cc - 150cc,17.94%,19-24,Injury
22/10/2022,19:03:37,Chonburi, 156cc - 300cc,1.42%,19-24,Injury
4/7/2022,20:11:20,Chonburi, 400cc - 1000cc,1.26%,19-24,Injury
25/05/2022,13:20:03,Chonburi,less-than-110cc,16.45%,19-24,Injury
22/10/2022,22:33:19,Chonburi,more-than-1000cc,0.00%,19-24,Injury
21/05/2022,6:53:28,Nakhon-Ratchasima, 111cc - 125cc,61.18%,19-24,Injury
31/10/2022,15:08:55,Nakhon-Ratchasima, 126cc - 150cc,11.61%,19-24,Injury
